,room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,latitude,longitude,last_modified_hour,last_modified_minutes,last_modified_Day,last_modified_Month,last_modified_Year,Earned
5078,14589819,40786,Entire home/apt,De Baarsjes / Oud West,20,5.0,2,1,206,Wonderful houseboat on quiet central canal.,52.369868,4.871588,2,35,23,7,2017,4120
5079,1132591,6212648,Entire home/apt,Centrum West,38,5.0,2,1,203,Stylish design apartment in center!,52.383253,4.887994,2,35,23,7,2017,7714
5080,18146473,75206611,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0.0,4,4,191,Bright house with great view over water!,52.374743,4.949207,2,35,23,7,2017,0
5081,18403445,50658669,Entire home/apt,Centrum Oost,0,0.0,2,1,196,Beautiful apartment next to the City Centre | 2P,52.371984,4.9306,2,35,23,7,2017,0
5082,17630018,119893864,Entire home/apt,Oud Noord,2,0.0,4,3,192,Lovely dyke house at only 10 min from city center,52.392732,4.925345,2,35,23,7,2017,384
5083,19428821,136167754,Entire home/apt,Westerpark,0,0.0,4,2,192,Trendy home + lovely garden near Westerpark,52.382137,4.8689,2,35,23,7,2017,0
5084,15765023,101015837,Entire home/apt,Centrum Oost,1,0.0,2,1,198,Harbour Suites 7: Lotus,52.373905,4.90418,2,35,23,7,2017,198
5085,2376883,12143208,Entire home/apt,Centrum West,4,5.0,2,1,192,Lovely apartment in the Jordaan,52.381945,4.88223,2,35,23,7,2017,768
5086,11949557,63807888,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0.0,4,1,203,Design apartment with huge terrace and jacuzzi,52.364849,4.931877,2,35,23,7,2017,203
5087,8535626,17160542,Entire home/apt,Oud Noord,2,0.0,5,4,192,Lofthouse in Amsterdam-North,52.396573,4.907381,2,35,23,7,2017,384
5088,8983099,7594884,Entire home/apt,Centrum West,36,4.5,4,2,201,Monumental Canal apartment,52.375323,4.885442,2,35,23,7,2017,7236
5089,2383947,12143208,Entire home/apt,Centrum West,1,0.0,2,1,192,Elegant groundfloor Apartment,52.382177,4.881808,2,35,23,7,2017,192
5090,19474662,121991189,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,4,2,192,NEW Authentic City centre apt museum area 1st fl.,52.352452,4.89379,2,35,23,7,2017,0
5091,19651808,15472410,Entire home/apt,Centrum West,1,0.0,2,1,186,"Light, Spacious Houseboat in Jordaan Area",52.380639,4.881486,2,35,23,7,2017,186
5092,17556459,95367325,Entire home/apt,De Pijp / Rivierenbuurt,9,4.5,4,2,192,In the centre of the pijp area!!,52.357193,4.892418,2,35,23,7,2017,1728
5093,2733238,4604071,Entire home/apt,De Baarsjes / Oud West,105,5.0,4,3,204,Lovely cityhouse with sunny garden,52.368771,4.851804,2,35,23,7,2017,21420
5094,14004639,3758476,Entire home/apt,De Pijp / Rivierenbuurt,8,5.0,4,2,198,Lovely home (+ garden!) in Amsterdam De Pijp,52.356141,4.891594,2,35,23,7,2017,1584
5095,12463815,669178,Entire home/apt,Noord-West / Noord-Midden,1,0.0,4,2,194,CHIQUE apt. with 2 bedrooms!,52.345263,4.854811,2,35,23,7,2017,194
5096,7332235,6476903,Entire home/apt,De Pijp / Rivierenbuurt,3,5.0,2,1,203,Luxurious canal apartment the Pijp!,52.349643,4.887778,2,35,23,7,2017,609
5097,19956220,135188054,Entire home/apt,Centrum West,0,0.0,2,1,186,This is the heart of Amsterdam!,52.375973,4.899223,2,35,23,7,2017,0
5098,5955924,30916546,Entire home/apt,Centrum Oost,1,0.0,4,2,192,2 Bedroom city centre apartment,52.360275,4.888405,2,35,23,7,2017,192
5099,19467115,136555204,Entire home/apt,Centrum West,1,0.0,4,2,192,Canalhous A location Amsterdam Center,52.366211,4.88181,2,35,23,7,2017,192
5100,14346556,5044001,Entire home/apt,De Baarsjes / Oud West,19,5.0,2,1,198,"Bright, bohemian apartment with roof terrace!",52.370359,4.84955,2,35,23,7,2017,3762
5101,2217532,11313169,Entire home/apt,Centrum West,68,5.0,2,1,203,Luxurious cosy Canal apartment,52.369495,4.884875,2,35,23,7,2017,13804
5102,12902737,70685354,Entire home/apt,Watergraafsmeer,7,4.5,4,3,186,Spacious family apartment with rooftop balcony,52.355147,4.928574,2,35,23,7,2017,1302
5103,19222173,134546863,Entire home/apt,Bos en Lommer,2,0.0,3,1,198,Great NEW Apartment Center of Amsterdam!,52.383714,4.85805,2,35,23,7,2017,396
5104,581342,1544456,Entire home/apt,De Pijp / Rivierenbuurt,57,4.5,4,3,197,Comfy house with garden in De Pijp,52.354032,4.899831,2,35,23,7,2017,11229
5105,1098171,6035037,Entire home/apt,Centrum West,7,4.5,4,2,195,Canal House in Heart of Amsterdam,52.367311,4.88142,2,35,23,7,2017,1365
5106,13471013,77061914,Entire home/apt,Oud Oost,9,4.5,4,2,198,Cosy apartment in between Oosterpark and Amstel,52.359233,4.911435,2,35,23,7,2017,1782
5107,3078208,15665436,Entire home/apt,Oostelijk Havengebied / Indische Buurt,30,5.0,2,1,191,unique waterside appartment,52.372344,4.9488,2,35,23,7,2017,5730
5108,19725564,129975917,Entire home/apt,Centrum West,0,0.0,1,0,203,Nice studio next to Central Station,52.383903,4.892606,2,35,23,7,2017,0
5109,19887952,140773596,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,4,1,186,BRIGHT centrally located DESIGNER apt. (2 levels),52.357209,4.895944,2,35,23,7,2017,0
5110,18852789,13942687,Entire home/apt,Centrum Oost,5,5.0,2,1,198,Big monumental house in city center with garden!,52.365689,4.910526,2,35,23,7,2017,990
5111,11616249,517215,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,4,3,203,Family apartment Pijp + Roofterrace,52.351332,4.899097,2,35,23,7,2017,203
5112,17584718,9957217,Entire home/apt,Oud Oost,9,4.5,2,1,191,Cozy loft near Amstel River close to city centre,52.354379,4.909271,2,35,23,7,2017,1719
5113,11811838,669178,Entire home/apt,Watergraafsmeer,5,4.5,4,3,203,"COZY family home, 3 bedrooms!",52.352349,4.929511,2,35,23,7,2017,1015
5114,11970446,7594884,Entire home/apt,De Baarsjes / Oud West,26,4.5,4,2,203,Rembrandt Apartment,52.370912,4.87027,2,35,23,7,2017,5278
5115,6409396,31294230,Entire home/apt,Bos en Lommer,7,4.5,4,1,192,Lovely apartment in Amsterdam,52.381027,4.855669,2,35,23,7,2017,1344
5116,11507152,60624341,Entire home/apt,Centrum West,10,5.0,2,1,204,Lovely apartment on the Herengracht,52.37082,4.886811,2,35,23,7,2017,2040
5117,45246,200188,Entire home/apt,Westerpark,70,4.5,2,1,196,Cozy Flat in the Jordaan (center),52.377676,4.876179,2,35,23,7,2017,13720
5118,8044664,4677353,Entire home/apt,Centrum West,15,5.0,2,1,192,80m2 • City Centre • Unique House • Roof Terrace,52.382034,4.887813,2,35,23,7,2017,2880
5119,19906167,517215,Entire home/apt,Centrum Oost,0,0.0,2,1,203,Romantic Zieseniskade Apartment near Rijksmuseum,52.363143,4.884376,2,35,23,7,2017,0
5120,12984704,2737698,Entire home/apt,Centrum Oost,0,0.0,2,1,198,central amsterdam apartment,52.370445,4.907362,2,35,23,7,2017,0
5121,18878996,75128794,Entire home/apt,Centrum Oost,1,0.0,4,2,204,Spacious appartement on a canal with view on zoo!,52.368644,4.919263,2,35,23,7,2017,204
5122,4361867,22641947,Entire home/apt,Noord-West / Noord-Midden,53,5.0,4,2,192,Comfortable apt near centre A'dam.,52.35103,4.846538,2,35,23,7,2017,10176
5123,6441294,6019841,Entire home/apt,Centrum Oost,4,5.0,2,1,203,Smart apartment with botanical view,52.365788,4.9075,2,35,23,7,2017,812
5124,7925449,31641559,Entire home/apt,Noord-West / Noord-Midden,90,5.0,4,2,198,Cozy Family Suite by Museum Square,52.355928,4.88328,2,35,23,7,2017,17820
5125,15779512,101015837,Entire home/apt,Centrum Oost,2,0.0,2,1,198,Harbour Suites 5: Pampus,52.37397,4.904202,2,35,23,7,2017,396
5126,6358749,9182790,Entire home/apt,Centrum West,7,5.0,2,1,203,Unique apartment in the hart of Amsterdam!,52.374598,4.880887,2,35,23,7,2017,1421
5127,14782526,10765660,Entire home/apt,Noord-West / Noord-Midden,10,5.0,2,1,204,Charming apartment on top location,52.359638,4.879364,2,35,23,7,2017,2040
5128,14583283,27356890,Entire home/apt,De Pijp / Rivierenbuurt,10,5.0,3,2,198,Couples paradise! Enjoy Amsterdam,52.343542,4.901559,2,35,23,7,2017,1980
5129,13718454,80174144,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,2,1,192,Superbly vintage apartment near 'Museumplein',52.357416,4.889827,2,35,23,7,2017,384
5130,10834615,43703585,Entire home/apt,Centrum West,4,5.0,4,2,205,Spacious & Luxury Design Canal House,52.367563,4.87829,2,35,23,7,2017,820
5131,19403546,136021659,Entire home/apt,Oud Noord,0,0.0,4,3,192,Authentic wooden house with beautiful garden,52.391078,4.937916,2,35,23,7,2017,0
5132,17969806,73370067,Entire home/apt,Watergraafsmeer,0,0.0,4,2,198,Family home with view on unique peat dike & canal,52.353271,4.926574,2,35,23,7,2017,0
5133,11770080,54854171,Entire home/apt,De Baarsjes / Oud West,10,5.0,2,1,150,Renovated 1927 apartment,52.371591,4.846988,23,41,22,7,2017,1500
5134,13955598,83104417,Entire home/apt,Bos en Lommer,0,0.0,2,1,150,Quiet and peaceful apartment in upcoming area,52.373137,4.846374,23,39,22,7,2017,0
5135,13570310,78250175,Entire home/apt,Bos en Lommer,11,4.0,4,1,180,Nice apartment with Garden Suite!,52.3728,4.847359,23,39,22,7,2017,1980
5136,1513512,1721961,Entire home/apt,Bos en Lommer,5,5.0,5,2,156,Comfortable and bright apartment,52.375144,4.847416,23,39,22,7,2017,780
5137,12971685,39308954,Entire home/apt,Bos en Lommer,9,5.0,2,1,150,Stylish rooftop appartment in Amsterdam West,52.374428,4.846426,23,39,22,7,2017,1350
5138,19590609,18449195,Entire home/apt,Bos en Lommer,0,0.0,4,2,179,Large & comfortable | 2 bedroom appartment | 90m2,52.376007,4.847465,23,39,22,7,2017,0
5139,14281413,31209126,Entire home/apt,Bos en Lommer,7,4.0,4,1,180,PERFECT APARTMENT CITY CENTRE,52.375692,4.847322,23,39,22,7,2017,1260
5140,14782785,2264215,Entire home/apt,Bos en Lommer,5,5.0,3,2,174,newly renovated apartment with beautiful garden,52.374731,4.846172,23,39,22,7,2017,870
5141,18178361,3089222,Entire home/apt,De Baarsjes / Oud West,1,0.0,3,2,180,Family house near city center,52.373779,4.859421,23,39,22,7,2017,180
5142,6594938,13103901,Entire home/apt,Westerpark,1,0.0,4,2,168,Luxurious Apt. With Big Garden,52.374171,4.86619,23,39,22,7,2017,168
5143,19826518,47078997,Entire home/apt,Bos en Lommer,0,0.0,2,0,145,"Nice&cozy 2.p studio, good location, 10min to city",52.377035,4.843588,23,37,22,7,2017,0
5144,1501539,6679503,Entire home/apt,Bos en Lommer,12,4.5,2,1,167,Modern spacious apt w private P.,52.376561,4.847137,23,37,22,7,2017,2004
5145,19639092,31209126,Entire home/apt,Bos en Lommer,0,0.0,2,0,180,"Studio City Apartment: Super WiFi, Amazing Views",52.376701,4.843962,23,37,22,7,2017,0
5146,19705627,105103329,Entire home/apt,Bos en Lommer,0,0.0,4,2,150,Cozy two bedroom apartment,52.377508,4.847626,23,37,22,7,2017,0
5147,3206158,14460671,Entire home/apt,Bos en Lommer,23,5.0,4,3,166,Luxurious family home in Amsterdam,52.377325,4.837478,23,37,22,7,2017,3818
5148,5751946,11384823,Entire home/apt,Bos en Lommer,17,5.0,2,1,162,Spacious apartment with great view!,52.375172,4.847622,23,37,22,7,2017,2754
5149,15578674,26292196,Entire home/apt,Bos en Lommer,0,0.0,2,1,180,Luxurious apartment in hip neighbourhood!,52.373265,4.847708,23,37,22,7,2017,0
5150,4802464,24741855,Entire home/apt,Bos en Lommer,11,4.5,2,1,180,NICE STUDIO FOR RENT NEAR CENTERR,52.375909,4.844174,23,37,22,7,2017,1980
5151,8318040,43852003,Entire home/apt,Bos en Lommer,14,4.5,3,2,156,Lovely quiet and clean house,52.37248,4.847034,23,37,22,7,2017,2184
5152,18220115,49806171,Entire home/apt,Bos en Lommer,0,0.0,4,1,167,Nice spacious private apartement,52.37714,4.844767,23,37,22,7,2017,0
5153,19819462,140027444,Entire home/apt,Bos en Lommer,0,0.0,2,0,150,Studio-apartment with stunning view!,52.375518,4.845464,23,36,22,7,2017,0
5154,15432543,4791830,Entire home/apt,Slotervaart,1,0.0,5,2,180,Spacious & cozy apt with view of the city,52.364802,4.844408,23,36,22,7,2017,180
5155,8143925,12319362,Entire home/apt,Bos en Lommer,1,0.0,4,1,168,Spacious apartment Amsterdam-West,52.375826,4.847519,23,36,22,7,2017,168
5156,5198672,13151392,Entire home/apt,Slotervaart,24,5.0,2,1,160,Luxury Loft with amazing city view,52.363909,4.8445,23,36,22,7,2017,3840
5157,3331160,16817392,Entire home/apt,Slotervaart,4,5.0,2,1,168,Cozy &  Comfortable park view appartment,52.3623,4.844715,23,36,22,7,2017,672
5158,17461238,887792,Entire home/apt,Bos en Lommer,0,0.0,4,3,150,Apartment 110m2 incl roofterraces/bikes up to 4p.,52.37487,4.846572,23,36,22,7,2017,0
5159,19335421,124005486,Entire home/apt,Slotervaart,0,0.0,4,3,174,Luxe woning,52.35155,4.832955,23,36,22,7,2017,0
5160,9588180,2607191,Entire home/apt,Slotervaart,7,5.0,3,1,180,Luxury apartment near Vondelparc,52.361952,4.847111,23,36,22,7,2017,1260
5161,9842639,32204431,Entire home/apt,Slotervaart,5,4.5,4,1,168,Apartment in central area in the park.,52.363762,4.843973,23,36,22,7,2017,840
5162,5869218,6910429,Entire home/apt,Slotervaart,7,5.0,4,2,174,Welcome Home In Amsterdam,52.363956,4.839569,23,36,22,7,2017,1218
5163,10127733,1669600,Entire home/apt,De Baarsjes / Oud West,5,5.0,4,1,156,"Perfect, stylish central apartment!",52.360825,4.851634,23,35,22,7,2017,780
5164,4756790,3748993,Entire home/apt,Noord-West / Noord-Midden,15,5.0,2,1,155,Lovely & Stylish near Vondelpark,52.351224,4.855123,23,35,22,7,2017,2325
5165,8872533,17669453,Entire home/apt,De Baarsjes / Oud West,1,0.0,3,1,155,Apartment in Amsterdam,52.362961,4.857873,23,35,22,7,2017,155
5166,7383060,6738202,Entire home/apt,De Baarsjes / Oud West,11,5.0,4,2,184,Beautiful apartment in Amsterdam,52.357768,4.857634,23,35,22,7,2017,2024
5167,8350845,5274058,Entire home/apt,De Baarsjes / Oud West,7,4.5,2,1,150,Cosy canalside appartment w. patio,52.360319,4.858128,23,35,22,7,2017,1050
5168,12442392,67310228,Entire home/apt,Noord-West / Noord-Midden,21,5.0,4,2,180,Appartement near The Vondelpark,52.357489,4.852554,23,35,22,7,2017,3780
5169,1440217,5058598,Entire home/apt,De Baarsjes / Oud West,10,5.0,4,2,150,Cosy&Luxurious apt + roof terrace!,52.35792,4.850996,23,35,22,7,2017,1500
5170,5263756,25952046,Entire home/apt,Noord-West / Noord-Midden,3,5.0,4,2,180,Unique loft in centre of Amsterdam ,52.353477,4.84794,23,35,22,7,2017,540
5171,15579204,4585541,Entire home/apt,De Baarsjes / Oud West,1,0.0,3,2,180,Cosy 2 bedroom apt with 2 bicycles near Vondelpark,52.361422,4.854719,23,35,22,7,2017,180
5172,890288,4724613,Entire home/apt,Noord-West / Noord-Midden,23,5.0,4,2,180,Lux 2-bed aprt + 2 bath + 2 terrace,52.356679,4.853374,23,35,22,7,2017,4140
5173,16824976,111949406,Entire home/apt,Noord-West / Noord-Midden,7,4.5,3,1,150,Lovely apartment in Amsterdam South area (2 p),52.352767,4.852334,23,35,22,7,2017,1050
5174,8424150,44364466,Entire home/apt,Noord-West / Noord-Midden,0,0.0,5,3,156,Nice 2floor familyhouse with garden,52.351752,4.84794,23,35,22,7,2017,0
5175,14493839,36686394,Entire home/apt,Noord-West / Noord-Midden,13,5.0,2,1,150,Spacious apartment near Vondelpark + roofterrace,52.354094,4.848501,23,35,22,7,2017,1950
5176,5117824,25680146,Entire home/apt,Noord-West / Noord-Midden,16,4.5,4,1,156,"Light, cozy apartment in Amsterdam",52.353212,4.851946,23,35,22,7,2017,2496
5177,584258,2878977,Entire home/apt,Noord-West / Noord-Midden,1,0.0,2,1,150,Comfortable apartment with garden,52.353716,4.85579,23,35,22,7,2017,150
5178,15425903,68346131,Entire home/apt,Noord-West / Noord-Midden,0,0.0,3,2,180,All the comfort you need nearby the Vondelpark,52.3514,4.849267,23,35,22,7,2017,0
5179,8297037,21525369,Entire home/apt,Noord-West / Noord-Midden,0,0.0,4,2,155,Private room nxt to central station,52.350957,4.848523,23,35,22,7,2017,0
5180,11384466,43791027,Entire home/apt,Noord-West / Noord-Midden,4,4.5,4,2,180,Apartment near the Vondelpark,52.351269,4.848357,23,34,22,7,2017,720
5181,19887573,10176342,Entire home/apt,Noord-West / Noord-Midden,0,0.0,2,1,180,Luxury apartment with terrace - Vondelpark,52.354071,4.849589,23,34,22,7,2017,0
5182,1838958,34080,Entire home/apt,De Baarsjes / Oud West,11,5.0,3,2,173,2br canal penthouse with roofterrace + 2 bikes!,52.362317,4.862255,23,34,22,7,2017,1903
5183,16046628,2499364,Entire home/apt,De Baarsjes / Oud West,7,5.0,4,2,168,Spacious apartment inc garden in central Amsterdam,52.361704,4.861155,23,34,22,7,2017,1176
5184,9291009,1464510,Entire home/apt,De Baarsjes / Oud West,5,4.5,4,1,156,Bright &INVITING apt Great Location,52.364002,4.865321,23,34,22,7,2017,780
5185,19815113,113977564,Entire home/apt,De Baarsjes / Oud West,0,0.0,4,3,179,Great apt. & garden for your FAMILY stay!,52.36057,4.859275,23,34,22,7,2017,0
5186,8038440,3000574,Entire home/apt,Noord-West / Noord-Midden,9,4.5,2,1,150,"Big, light apartment Amsterdam",52.353622,4.857245,23,34,22,7,2017,1350
5187,4190508,13364086,Entire home/apt,Noord-West / Noord-Midden,9,4.5,4,2,150,Two story apt with roof top,52.344769,4.863239,23,34,22,7,2017,1350
5188,16854590,29987689,Entire home/apt,Noord-West / Noord-Midden,7,5.0,2,2,150,"Romantic ""I Amsterdam"" from the Rooftop!",52.345441,4.859273,23,34,22,7,2017,1050
5189,5102023,1409766,Entire home/apt,Noord-West / Noord-Midden,8,4.5,2,1,180,Bright ground floor apt | Vondelpark & Museum,52.3515,4.857345,23,34,22,7,2017,1440
5190,14144023,1826139,Entire home/apt,Noord-West / Noord-Midden,0,0.0,4,3,155,Charming 3-bedroom Family apartment with Balcony,52.352438,4.851302,23,34,22,7,2017,0
5191,19245450,5130564,Entire home/apt,Noord-West / Noord-Midden,0,0.0,2,1,150,Tranquil design hideaway 5 min from Vondelpark,52.351671,4.850038,23,34,22,7,2017,0
5192,11292815,14853663,Entire home/apt,Noord-West / Noord-Midden,2,0.0,3,2,162,New: Bright ground floor apartment!,52.346267,4.862329,23,34,22,7,2017,324
5193,13506516,76138673,Entire home/apt,Noord-West / Noord-Midden,8,5.0,2,1,155,Apartment in the Lively Old South District,52.349259,4.859071,23,34,22,7,2017,1240
5194,9151127,8009997,Entire home/apt,Noord-West / Noord-Midden,2,0.0,2,1,150,Sweet apartment Vondelpark quiet area,52.350523,4.853807,23,34,22,7,2017,300
5195,9502860,48703385,Entire home/apt,Noord-West / Noord-Midden,0,0.0,4,2,162,Super Rooftop Terrace Apartment!,52.353066,4.850282,23,34,22,7,2017,0
5196,8075718,42660203,Entire home/apt,De Baarsjes / Oud West,9,3.5,2,1,168,Charming Apartment near Vondelpark,52.358375,4.858337,23,34,22,7,2017,1512
5197,3035351,15204157,Entire home/apt,Noord-West / Noord-Midden,7,5.0,2,1,150,Ruim huis met zicht op Vondelpark,52.354212,4.854629,23,34,22,7,2017,1050
5198,19503737,20561264,Entire home/apt,Noord-West / Noord-Midden,0,0.0,2,1,150,Mooi en ruim Appartement in het prachtige Oud-Zuid,52.346305,4.863125,23,34,22,7,2017,0
5199,18086392,84453740,Entire home/apt,Noord-West / Noord-Midden,4,5.0,4,2,162,Extraordinary! 4 persons city apartment,52.348811,4.849871,23,34,22,7,2017,648
5200,14130869,3985440,Entire home/apt,De Baarsjes / Oud West,7,5.0,4,1,180,Great apartment near Vondelpark,52.361847,4.856182,23,34,22,7,2017,1260
5201,819509,4294559,Entire home/apt,Noord-West / Noord-Midden,27,5.0,3,1,156,SpaciousApp@CityCenter@FamousPark,52.352304,4.853986,23,34,22,7,2017,4212
5202,13922286,46691672,Entire home/apt,Noord-West / Noord-Midden,15,5.0,4,2,150,NEW: Chique & Stylish 2BR Apartment in 'Oud-Zuid'!,52.345234,4.860417,23,34,22,7,2017,2250
5203,13706343,31675383,Entire home/apt,Noord-West / Noord-Midden,0,0.0,2,1,147,Light Comfortable Penthouse With Big Roofterrace.,52.352103,4.859448,23,34,22,7,2017,0
5204,13709435,46297255,Entire home/apt,Noord-West / Noord-Midden,13,4.5,2,2,156,Your beautiful home in fancy AMSTERDAM-ZUID,52.34439,4.862003,23,34,22,7,2017,2028
5205,12485255,8174063,Entire home/apt,Noord-West / Noord-Midden,1,0.0,2,1,156,Beautiful apartment near Vondelpark,52.351751,4.850632,23,34,22,7,2017,156
5206,3202794,2250933,Entire home/apt,Noord-West / Noord-Midden,2,0.0,5,4,180,sunny family home near the park,52.349314,4.851254,23,34,22,7,2017,360
5207,6724346,35211934,Entire home/apt,Noord-West / Noord-Midden,6,5.0,4,2,156,"Modern Loft apartment, space luxury, gr. rooftop",52.349099,4.858075,23,34,22,7,2017,936
5208,11109865,57712541,Entire home/apt,Noord-West / Noord-Midden,5,4.5,3,1,174,Lovely apartment near Vondelpark,52.344788,4.863051,23,34,22,7,2017,870
5209,1141047,4301159,Entire home/apt,Noord-West / Noord-Midden,99,4.5,4,2,156,Trendy appartement 200m Vondelpark,52.353524,4.851659,23,34,22,7,2017,15444
5210,5985395,13882151,Entire home/apt,Noord-West / Noord-Midden,6,5.0,2,1,153,Brand new cosy apartment Oud-Zuid,52.348204,4.862614,23,34,22,7,2017,918
5211,15781732,26174483,Entire home/apt,Noord-West / Noord-Midden,1,0.0,4,2,180,Spacious ground floor apartment in quiet area,52.344824,4.863053,23,34,22,7,2017,180
5212,4806490,4621039,Entire home/apt,Noord-West / Noord-Midden,0,0.0,4,2,180,Nice & tidy apartment @ Vondelpark,52.35229,4.852576,23,34,22,7,2017,0
5213,18482350,56691176,Entire home/apt,Noord-West / Noord-Midden,3,5.0,4,1,148,Boutique apartment close to Vondelpark and Airport,52.35184,4.852216,23,34,22,7,2017,444
5214,9321806,48383247,Entire home/apt,Noord-West / Noord-Midden,2,0.0,2,1,180,NEW! Cozy Apartment in Amsterdam!!!,52.344085,4.864401,23,34,22,7,2017,360
5215,4308844,4939291,Entire home/apt,Noord-West / Noord-Midden,10,5.0,2,1,156,"3 words: Fresh, Light and Warm",52.350561,4.853555,23,34,22,7,2017,1560
5216,11486321,3256150,Entire home/apt,Noord-West / Noord-Midden,1,0.0,4,2,162,Renovated apartement,52.345079,4.861024,23,34,22,7,2017,162
5217,950760,5157959,Entire home/apt,Noord-West / Noord-Midden,7,4.5,2,1,180,Lovely apartment near Vondelpark,52.351986,4.85229,23,34,22,7,2017,1260
5218,3008299,15331391,Entire home/apt,Noord-West / Noord-Midden,0,0.0,2,1,162,Nice Appartment near Museum Square ,52.351399,4.862288,23,34,22,7,2017,0
5219,6539399,3437928,Entire home/apt,Noord-West / Noord-Midden,0,0.0,2,1,162,Philosopher's Home on a Canal,52.344168,4.860083,23,34,22,7,2017,0
5220,4062563,20251646,Entire home/apt,Noord-West / Noord-Midden,27,5.0,3,1,179,modern garden veranda apartment,52.353487,4.850429,23,34,22,7,2017,4833
5221,5833859,7655079,Entire home/apt,Noord-West / Noord-Midden,6,5.0,4,2,156,Central  place with 2 priv.bedrooms,52.343407,4.861071,23,34,22,7,2017,936
5222,14208675,19578941,Entire home/apt,Noord-West / Noord-Midden,6,4.5,2,1,168,"Authentic apt with GARDEN | South, Park, Museum",52.3454,4.86479,23,34,22,7,2017,1008
5223,9459610,49020384,Entire home/apt,Noord-West / Noord-Midden,0,0.0,2,1,180,Lovely completely renovated ap,52.350016,4.852664,23,33,22,7,2017,0
5224,7866284,4015636,Entire home/apt,Noord-West / Noord-Midden,27,5.0,4,2,167,House with garden @ V'park & musea,52.353208,4.850237,23,33,22,7,2017,4509
5225,14314825,1657443,Entire home/apt,Noord-West / Noord-Midden,4,5.0,2,1,180,Stylish 75m2 apartment in fancy South,52.343468,4.857493,23,33,22,7,2017,720
5226,5955136,30912854,Entire home/apt,Noord-West / Noord-Midden,12,5.0,2,1,168,Delightful apartment near Vondelpark!,52.35188,4.855762,23,33,22,7,2017,2016
5227,19650457,84453740,Entire home/apt,Noord-West / Noord-Midden,0,0.0,4,2,179,Cozy holiday home + 2 bedrooms!,52.351392,4.850586,23,33,22,7,2017,0
5228,13568409,76901836,Entire home/apt,Noord-West / Noord-Midden,7,4.5,2,1,180,Superb apartment @ Olympic Stadium in A'dam South,52.344332,4.85882,23,33,22,7,2017,1260
5229,8222359,43008971,Entire home/apt,Noord-West / Noord-Midden,2,0.0,2,1,167,Spacious apt nearby Vondelpark 80m2,52.345864,4.86138,23,33,22,7,2017,334
5230,18640289,56691176,Entire home/apt,Noord-West / Noord-Midden,4,5.0,4,2,180,130 m2 apartment close to Airport and Vondelpark,52.352989,4.850122,23,33,22,7,2017,720
5231,14831184,5634331,Entire home/apt,Noord-West / Noord-Midden,7,5.0,4,2,180,Beautiful Roof Terrace appartment,52.352817,4.85371,23,33,22,7,2017,1260
5232,15880207,101953609,Entire home/apt,Noord-West / Noord-Midden,1,0.0,4,3,168,Elegant apartment near beautiful Vondelpark,52.351455,4.853714,23,33,22,7,2017,168
5233,11985270,63758817,Entire home/apt,Noord-West / Noord-Midden,13,4.5,5,2,163,"Lux. 3R Apt (80m2, 5p). Great Area",52.344355,4.853975,23,33,22,7,2017,2119
5234,3698943,6640743,Entire home/apt,Noord-West / Noord-Midden,13,5.0,4,2,180,"Loft 90m², 2 bedrooms, 2 free bikes",52.354948,4.852174,23,33,22,7,2017,2340
5235,4981876,25681294,Entire home/apt,Noord-West / Noord-Midden,50,4.5,3,2,179,Small comfortable ,52.35258,4.861936,23,33,22,7,2017,8950
5236,14048325,669178,Entire home/apt,Noord-West / Noord-Midden,3,4.5,4,3,179,GREAT 3 bedroom family apt with roof-terrace!,52.346289,4.867005,23,33,22,7,2017,537
5237,12862772,5130567,Entire home/apt,Noord-West / Noord-Midden,11,5.0,2,1,155,Stylish and sunny apartment,52.349876,4.856351,23,33,22,7,2017,1705
5238,9930645,41450121,Entire home/apt,Noord-West / Noord-Midden,11,4.5,2,1,150,"Bright, spacious apt with balcony | Park & Museum",52.346388,4.860558,23,33,22,7,2017,1650
5239,11962960,2346326,Entire home/apt,Noord-West / Noord-Midden,9,5.0,4,2,167,"You feel at home, well connected, great area Apt",52.34792,4.85553,23,33,22,7,2017,1503
5240,8517502,44110336,Entire home/apt,Noord-West / Noord-Midden,5,5.0,3,2,150,Amazing apartment Amsterdam,52.350755,4.854576,23,33,22,7,2017,750
5241,19931468,80467373,Entire home/apt,Noord-West / Noord-Midden,0,0.0,4,1,179,Homely Canal Apartment,52.354417,4.853198,23,33,22,7,2017,0
5242,4213099,2504228,Entire home/apt,Noord-West / Noord-Midden,9,4.5,2,1,180,Great place to stay in Amsterdam,52.352102,4.850892,23,33,22,7,2017,1620
5243,7932992,6718377,Entire home/apt,Noord-West / Noord-Midden,11,5.0,3,2,162,New bright apartment with garden,52.347159,4.862401,23,33,22,7,2017,1782
5244,10334240,53180393,Entire home/apt,Noord-West / Noord-Midden,0,0.0,2,1,180,55 sqm apartment Amsterdam,52.353509,4.855607,23,33,22,7,2017,0
